created_at	screen_name	text
Fri Nov 18 16:15:58 +0000 2016	charan_86	RT @RatanSharda55: #SC raps #Govt for Qs in banks. ThankGod, they didn't tell #Modi to rollback #demonetization !! You never know. Courts n…
Fri Nov 18 16:15:57 +0000 2016	sbnIndia	RT @DDNewsHindi: समाजसेवी अन्ना हजारे ने विमुद्रीकरण का किया समर्थन #demonetization @PIB_India @MIB_India @PMOIndia @Ra_THORe https://t.co/…
Fri Nov 18 16:15:55 +0000 2016	kavithai07	RT @jokinjey: மல்லையாவுக்கு 1200 கோடி தான் தள்ளுபடி ....ஆனால் நம்ம ஆப் கீ பாரின் முதலாலி அம்பானிக்கு 10500 கோடி....#demonetization https://…
Fri Nov 18 16:15:55 +0000 2016	subhapgdm15	RT @DDNewsHindi: समाजसेवी अन्ना हजारे ने विमुद्रीकरण का किया समर्थन #demonetization @PIB_India @MIB_India @PMOIndia @Ra_THORe https://t.co/…
Fri Nov 18 16:15:54 +0000 2016	TejaSahab	RT @MANJULtoons: केजरीवाल जी बरखा दत्त से #demonetization पर लाइव बातचीत कर रहे हैं। सारे मनोरंजक प्रोग्राम छोड़ कर इसे देखिये।
Fri Nov 18 16:15:52 +0000 2016	Hirdesh_TW	#demonetization If you are not able to understand how good a decision is for the nation, watch out for the reactions from AK and NDTV gang.
Fri Nov 18 16:15:51 +0000 2016	jayashreeravish	RT @alok_bhatt: Sept 2018- PM @narendramodi starts his campaign from Varanasi wd his govt's report card mentioning #demonetization n its ga…
Fri Nov 18 16:15:51 +0000 2016	kamleshv786	RT @mantralayatimes: समाजसेवी अन्ना हजारे ने विमुद्रीकरण का किया समर्थन #demonetization PIB_India MIB_India PMOIndia Ra_THORe https://t.co/…
Fri Nov 18 16:15:50 +0000 2016	vikas1689	RT @ANI_news: Gurugram (Haryana): Post office employees provide cash exchange to patients in hospitals #demonetization https://t.co/uGMxUP9…
Fri Nov 18 16:15:47 +0000 2016	arvindaz2	"RT @_Hinduism_: How they change their stance.

After effects of #demonetization https://t.co/kAmiyZuXCJ"
Fri Nov 18 16:15:45 +0000 2016	foodyYASHI	"RT @naam_pk: रौशनी बाँट ली आपस में उभरे हुए मीनारों ने
पस्त ज़र्रों के मुक़द्दर में तो अँधेरा ही रहा !😢 

#demonetization @DrKumarVishwas @…"
Fri Nov 18 16:15:44 +0000 2016	prabin1206	"RT @MixedRaita: #EkSacchaKadam has turned into 1.25 Billion steps.
#demonetization 
Salute to you @narendramodi"
Fri Nov 18 16:15:43 +0000 2016	prayag	RT @sureshnr: Only Senior Citizens allowed to Chang old notes tomorrow #Demonetization  #BlackMoney @rajeev_mp https://t.co/BEhrVCbc9B
Fri Nov 18 16:15:42 +0000 2016	bharatdarshi	RT @DDNewsHindi: समाजसेवी अन्ना हजारे ने विमुद्रीकरण का किया समर्थन #demonetization @PIB_India @MIB_India @PMOIndia @Ra_THORe https://t.co/…
Fri Nov 18 16:15:37 +0000 2016	subh851	"RT @NY_IH: Grim faces here tells who hit the most &amp; how great was to introduce #demonetization 
@mediacrooks https://t.co/ODPGPhJUSj"
Fri Nov 18 16:15:37 +0000 2016	zakiakhter	"Jab se modi ji PM bane he, logo ne sauch jana suru kar diya he,😂😁😀 
#TweetLikeBhakt

#demonetization 
#ModiTakeBribes 
#worldtoiletday"
Fri Nov 18 16:15:32 +0000 2016	anshumaa	"RT @pramila2710: जफा के नाम पर तुम क्यों संभलकर बैठ गये,
तुम्हारी बात नहीं, बात है जमाने की
-मजरुह #Demonetization"
Fri Nov 18 16:15:30 +0000 2016	poojamodi27	"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…"
Fri Nov 18 16:15:30 +0000 2016	sagarshirbhate	I am v sad that @ArvindKejriwal has plainly refused to even consider the #demonetization. AAP govt has forgotten why it was born.
Fri Nov 18 16:15:26 +0000 2016	umeshkumardesh9	"RT @NaIna0806: Another misinformation spread.Inedible ink is permissible on right hand finger in d banks .#DeMonetization 
@ndtv https://t.…"
Fri Nov 18 16:15:26 +0000 2016	RaajnathSing	"RT @naam_pk: रौशनी बाँट ली आपस में उभरे हुए मीनारों ने
पस्त ज़र्रों के मुक़द्दर में तो अँधेरा ही रहा !😢 

#demonetization @DrKumarVishwas @…"
Fri Nov 18 16:15:25 +0000 2016	pkevit	"RT @MinhazMerchant: Anna Hazare tells @CNNnews18 #demonetization is ""a historic decision by govt, those with black money against move."" And…"
Fri Nov 18 16:15:25 +0000 2016	TarakDhinga	"RT @NaIna0806: Another misinformation spread.Inedible ink is permissible on right hand finger in d banks .#DeMonetization 
@ndtv https://t.…"
Fri Nov 18 16:15:24 +0000 2016	rhlsingh432	"RT @DrGPradhan: Common man in India 🇮🇳 🇮🇳 🇮🇳 Celebrating #demonetization

@ndtv @aajtak @MamataOfficial @ArvindKejriwal @CNNnews18 @officeo…"
Fri Nov 18 16:15:23 +0000 2016	Singhmritunjayk	#demonetization benefits... https://t.co/s4ohDtWwma
Fri Nov 18 16:15:22 +0000 2016	nationalistajay	RT @gauravcsawant: Pakistan most unhappy with #demonetization, then armed smugglers, third hawala operators,then terrorists &amp; separatists:…
Fri Nov 18 16:15:21 +0000 2016	Blueish111	RT @GabbbarSingh: No more comments on #Demonetization, everything you say is wrong &amp; is without credible data backing it, wait and watch.
Fri Nov 18 16:15:21 +0000 2016	Lakshmanadass01	"RT @iBehindMe: எல்லைல இருக்கிற ராணுவ வீரர்கள் எத்தன பேர் சாகுறாங்க தெரியுமா...

ஆப் கி பார்...

#demonetization https://t.co/jL36zK1oOX"
Fri Nov 18 16:15:21 +0000 2016	mrhindian	RT @kavita_krishnan: Modi cracks joke re common citizens' weddings hit by #demonetization - corrupt Reddy bro hosts multicrore wedding http…
Fri Nov 18 16:15:14 +0000 2016	amitsaini08	"नोट बैन के बाद हाल

अभी नोट की गड्डियों में उलझा हूँ सनम ।।
माफ़ करना
तेरी जुल्फ़े सुलझाने का वक़्त नही ।।
😉 #demonetization"
Fri Nov 18 16:15:14 +0000 2016	vishesh0027	Result of #demonetization  started pouring in.... Congratulations PM sir &amp; #pmoindia https://t.co/YZDAcT922M
Fri Nov 18 16:15:08 +0000 2016	imgggupta	"RT @MinakshiINDIATV: One-day ban on note exchange tomorrow, only senior citizens to be allowed, sources.
#demonetization"
Fri Nov 18 16:15:03 +0000 2016	aarkay2015	"RT @devyanidilli: When one uses mouth and anus for same purpose

#demonetization https://t.co/6FY3MSHsH2"
Fri Nov 18 16:15:02 +0000 2016	CMVeerendrakuma	RT @DDNewsHindi: समाजसेवी अन्ना हजारे ने विमुद्रीकरण का किया समर्थन #demonetization @PIB_India @MIB_India @PMOIndia @Ra_THORe https://t.co/…
Fri Nov 18 16:15:02 +0000 2016	Immohdimransrk	"RT @Pawansh07: A reality check on #Demonetization in front of Bank.

महिला : यहाँ लाइन में कोई काले धन वाला करोडपति या नेता नहीं है, सबके घ…"
Fri Nov 18 16:15:01 +0000 2016	arshontop	"RT @naam_pk: रौशनी बाँट ली आपस में उभरे हुए मीनारों ने
पस्त ज़र्रों के मुक़द्दर में तो अँधेरा ही रहा !😢 

#demonetization @DrKumarVishwas @…"
Fri Nov 18 16:15:01 +0000 2016	Oneindia	"Anna Hazare hails PM @narendramodi's #demonetization move as revolutionary. https://t.co/Z45WkifzPn 
#BlackMoney https://t.co/B28rwKfSwS"
Fri Nov 18 16:15:01 +0000 2016	alok_bhatt	Sept 2018- PM @narendramodi starts his campaign from Varanasi wd his govt's report card mentioning #demonetization n its gains -just imagine
Fri Nov 18 16:15:01 +0000 2016	stessacohen	How quickly society into economic chaos see #Demonetization #CashCrisis  India. People can't buy food.  Today… https://t.co/Wvai2OaHnN
Fri Nov 18 16:14:59 +0000 2016	imgggupta	RT @MinakshiINDIATV: आंध्र प्रदेश की तरह बाक़ी राज्य भी यह कोशिश कर सकतें हैं। #demonetization https://t.co/Sabtlq3POq
Fri Nov 18 16:14:58 +0000 2016	raviraj_25	RT @prashantktm: Voices from the ground in UP - on #demonetization. Women complain, yet support move in Jaunpur. https://t.co/2cqfAnzBhd
Fri Nov 18 16:14:58 +0000 2016	diwakar21scout	"RT @pankajmishra23: Reporter: Sir your take on #Demonetization?
@SrBachchan:
मरें ग़रीब, हम तो मस्त है किसी मयखाना में
अपना माल तो पहले से…"
Fri Nov 18 16:14:58 +0000 2016	diwakar21scout	"RT @pankajmishra23: Reporter: Sir your take on #Demonetization?
@SrBachchan:
मरें ग़रीब, हम तो मस्त है किसी मयखाना में
अपना माल तो पहले से…"
Fri Nov 18 16:14:54 +0000 2016	Rakeshbhatia444	"RT @bindasladki: #EkSacchaKadam has turned into 1.25 Billion steps. Salute to @narendramodi
#demonetization #iamwithmodi #IsupportMyPM #bin…"
Fri Nov 18 16:14:54 +0000 2016	apamor1	RT @tncpim: Poor people badly affected by ongoing currency ordeal : G Rama Krishnan #Demonetization https://t.co/amw7lcRSyn
Fri Nov 18 16:14:53 +0000 2016	iamjati	RT @EconomicTimes: .@AamAadmiParty might be angry, but the common man isn't angry: Union Minister @MVenkaiahNaidu on #demonetization https:…
Fri Nov 18 16:14:50 +0000 2016	Georgekurian4K	RT @NavbharatTimes: दिल्ली के पहाड़गंज में ज्यादातर ATMs में खत्म हुआ कैश, लंबी कतारों का दौर जारी। #cashCrisis #cashchaos #demonetization…
Fri Nov 18 16:14:49 +0000 2016	ckgupta11	"#demonetization @narendramodi @arunjaitley @RBI 
10 days now, money supply very slow, lines longer, no reach in rural area."
Fri Nov 18 16:14:46 +0000 2016	TejaSahab	"RT @naam_pk: रौशनी बाँट ली आपस में उभरे हुए मीनारों ने
पस्त ज़र्रों के मुक़द्दर में तो अँधेरा ही रहा !😢 

#demonetization @DrKumarVishwas @…"
Fri Nov 18 16:14:44 +0000 2016	ShahajiRandave	RT @eSakalUpdate: आम आदमी पार्टी नाराज हो सकती है, पर आम आदमी नाराज नही हैं.. : वेंकय्या नायडू, केंद्रीय मंत्री #demonetization @MVenkaiahN…
Fri Nov 18 16:14:44 +0000 2016	apamor1	RT @tncpim: Courtesy Theekkathir  #Demonetization https://t.co/gzWdcgdtOS
Fri Nov 18 16:14:41 +0000 2016	Shah62575997	"RT @EconomicTimes: Traditional @BJP4India supporters &amp; ardent Modi bhakts, have been hit hard by #demonetization.
https://t.co/qxytaoDS5L"
Fri Nov 18 16:14:38 +0000 2016	BakshiPartha	RT @ANI_news: Gurugram (Haryana): Post office employees provide cash exchange to patients in hospitals #demonetization https://t.co/uGMxUP9…
Fri Nov 18 16:14:35 +0000 2016	dashingassu	"RT @bainjal: RT if you agree that @PMOIndia created an artificial crisis fav if you think this will hurt black money.
#demonetization"
Fri Nov 18 16:14:35 +0000 2016	100pagal	"दिल्ली के CM @ArvindKejriwal  पे  पीएचडी करने वालों मोदी के अतीत पे भी कभी तो नजर डालो 
सिवाये गुनाहों के कुछ नही… https://t.co/1Paqt3Z8qb"
Fri Nov 18 16:14:32 +0000 2016	mg_IIT	"RT @devyanidilli: When one uses mouth and anus for same purpose

#demonetization https://t.co/6FY3MSHsH2"
Fri Nov 18 16:14:30 +0000 2016	Sir_Kattappa	"RT @bindasladki: #EkSacchaKadam has turned into 1.25 Billion steps. Salute to @narendramodi
#demonetization #iamwithmodi #IsupportMyPM #bin…"
Fri Nov 18 16:14:30 +0000 2016	TarakDhinga	"RT @BJP_RSS: Everyone should read 👇👇👇👇👇
Major benefits of #Demonetization that you don't see in media coverage. 
#ModiFightsCorruption #Bla…"
Fri Nov 18 16:14:30 +0000 2016	Just4India	RT @MVenkaiahNaidu: #Demonetization is a massive national project launched to clean up our systems.It’s a war on corruption and black money…
Fri Nov 18 16:14:29 +0000 2016	mrhindian	RT @rssurjewala: ModiJi,47 dead tragically post over hyped #Demonetization drive!Do u feel the pain of these families?Then, apologize.https…
Fri Nov 18 16:14:29 +0000 2016	BakuBakiya	"RT @BhaagteRaho: ""जानता हूँ आप को सहारे की जरुरत नही मे तो सिर्फ साथ देने आया हूं।""
- सौ का नोट

#Demonetization"
Fri Nov 18 16:14:28 +0000 2016	YashGupta1202	"RT @ajaymaken: Thoughtful analysis on #demonetization by .@bainjal

A must read article! https://t.co/nihLSKUVtf"
Fri Nov 18 16:14:26 +0000 2016	kamalpareek4u	@digvijaya_28  chaccha agla number crocodile ka hi hai..... acchi macchliyon ke liye BANK naam ka pond hai... #demonetization
Fri Nov 18 16:14:25 +0000 2016	yatendra1314	"RT @NaIna0806: Another misinformation spread.Inedible ink is permissible on right hand finger in d banks .#DeMonetization 
@ndtv https://t.…"
Fri Nov 18 16:14:23 +0000 2016	mrhindian	RT @ANI_news: #FLASH: Election Commission writes to Finance ministry not to use indelible ink in banks. #demonetization
Fri Nov 18 16:14:22 +0000 2016	Nusrat_Mumbai	"RT @_MiteshPatel: You're forgetting the Motive.

#Demonetization Drama is just a PR exercise.
Just a means through which Pro-Feku Media can…"
Fri Nov 18 16:14:22 +0000 2016	FakeAvatar67	RT @ursiddharthjain: Merits of #Demonetization https://t.co/EacdDNM2AL
Fri Nov 18 16:14:22 +0000 2016	Just4India	"RT @imAbhishek_J: From Morally to Financially Bankrupt after #demonetization AAP has come a very long way. सब्जी बेचेंगे ये सारे अब।
#सारे_…"
Fri Nov 18 16:14:21 +0000 2016	montu_19	If he has some ethics he should protest against politicians opposing #demonetization https://t.co/q1d74CobId
Fri Nov 18 16:14:20 +0000 2016	Just4India	RT @Indianit07: Instead of complaining on #demonetization try the best way to stand in line at the #Bank. #BlackmoneyDebate #SohniyePromo…
